"di.id","year","ITEP.sector","Donor","value.x","country","value.y","diff"
"NO",2006,"agriculture-and-food-security","Norway",90000256,"Norway",90000257,-1.11110795062627e-08
"NO",2006,"banking-and-business","Norway",48954923,"Norway",48954928,-1.02134774065521e-07
"NO",2006,"debt-relief","Norway",21475353,"Norway",21475351,9.31300174670004e-08
"NO",2006,"education","Norway",189831869,"Norway",189831954,-4.47764647989638e-07
"NO",2006,"environment","Norway",80419912,"Norway",80419949,-4.60085059531028e-07
"NO",2006,"general-budget-support","Norway",85610840,"Norway",85610784,6.54122772303134e-07
"NO",2006,"governance-security-and-civil-society","Norway",416707385,,,
"NO",2006,"health","Norway",228070012,"Norway",228070060,-2.10461689281623e-07
"NO",2006,"humanitarian","Norway",295840175,"Norway",295840204,-9.80259019925201e-08
"NO",2006,"industry-and-trade","Norway",28722213,"Norway",28722211,6.96325175222397e-08
"NO",2006,"infrastructure","Norway",118765867,"Norway",118765890,-1.93658334511211e-07
"NO",2006,"other","Norway",376216257,"Norway",376216659,-1.06853436692397e-06
"NO",2006,"other-social-services","Norway",82019414,"Norway",82019411,3.65767060954617e-08
"NO",2006,"water-and-sanitation","Norway",26751535,"Norway",26751533,7.47620650553323e-08
"NO",2007,"agriculture-and-food-security","Norway",86946882,"Norway",86946878,4.60050999873693e-08
"NO",2007,"banking-and-business","Norway",75491258,"Norway",75491205,7.020680460776e-07
"NO",2007,"debt-relief","Norway",51869117,"Norway",51869124,-1.34955063915971e-07
"NO",2007,"education","Norway",226840101,"Norway",226840054,2.07194406071967e-07
"NO",2007,"environment","Norway",84791872,"Norway",84791851,2.47665247914328e-07
"NO",2007,"general-budget-support","Norway",118742630,"Norway",118742602,2.35804108431824e-07
"NO",2007,"governance-security-and-civil-society","Norway",486102949,,,
"NO",2007,"health","Norway",178839598,"Norway",178839628,-1.67748084515377e-07
"NO",2007,"humanitarian","Norway",299970569,"Norway",299970591,-7.33405282836264e-08
"NO",2007,"industry-and-trade","Norway",33027062,"Norway",33027067,-1.51391001831325e-07
"NO",2007,"infrastructure","Norway",269498291,"Norway",269498174,4.34140044324066e-07
"NO",2007,"other","Norway",414962380,"Norway",414962091,6.96448675660671e-07
"NO",2007,"other-social-services","Norway",71986507,"Norway",71986487,2.77829843862267e-07
"NO",2007,"water-and-sanitation","Norway",39161894,"Norway",39161908,-3.57490370613842e-07
"NO",2008,"agriculture-and-food-security","Norway",83933496,"Norway",83933506,-1.19141945427842e-07
"NO",2008,"banking-and-business","Norway",55805826,"Norway",55805851,-4.47981900671088e-07
"NO",2008,"debt-relief","Norway",31627465,"Norway",31627467,-6.32361777967346e-08
"NO",2008,"education","Norway",197727890,"Norway",197727883,3.54021883306397e-08
"NO",2008,"environment","Norway",106343754,"Norway",106343722,3.00910949598413e-07
"NO",2008,"general-budget-support","Norway",151522280,"Norway",151522200,5.27975159824681e-07
"NO",2008,"governance-security-and-civil-society","Norway",460723753,,,
"NO",2008,"health","Norway",187948078,"Norway",187947947,6.97001008970148e-07
"NO",2008,"humanitarian","Norway",268624027,"Norway",268623953,2.75477963853174e-07
"NO",2008,"industry-and-trade","Norway",35292035,"Norway",35292005,8.50050160043194e-07
"NO",2008,"infrastructure","Norway",162185906,"Norway",162185760,9.00201525525899e-07
"NO",2008,"other","Norway",444436493,"Norway",444436110,8.61765417629646e-07
"NO",2008,"other-social-services","Norway",71872473,"Norway",71872464,1.25221793884844e-07
"NO",2008,"water-and-sanitation","Norway",33236645,"Norway",33236637,2.40698181179238e-07
"NO",2009,"agriculture-and-food-security","Norway",95339845,"Norway",95339850,-5.2443970304336e-08
"NO",2009,"banking-and-business","Norway",73788409,"Norway",73788384,3.38806600369985e-07
"NO",2009,"debt-relief","Norway",13884845,"Norway",13884848,-2.16062908876549e-07
"NO",2009,"education","Norway",234038720,"Norway",234038780,-2.56367835202654e-07
"NO",2009,"environment","Norway",247367273,"Norway",247367300,-1.09149442739744e-07
"NO",2009,"general-budget-support","Norway",151358572,"Norway",151358578,-3.96409659573162e-08
"NO",2009,"governance-security-and-civil-society","Norway",536700132,,,
"NO",2009,"health","Norway",225368073,"Norway",225368035,1.68613058159307e-07
"NO",2009,"humanitarian","Norway",234550206,"Norway",234550280,-3.15497484576927e-07
"NO",2009,"industry-and-trade","Norway",49101576,"Norway",49101595,-3.86952956459076e-07
"NO",2009,"infrastructure","Norway",81857199,"Norway",81857147,6.352526184044e-07
"NO",2009,"other","Norway",678047296,"Norway",678046692,8.90793317167067e-07
"NO",2009,"other-social-services","Norway",76317387,"Norway",76317397,-1.31031739857655e-07
"NO",2009,"water-and-sanitation","Norway",35126988,"Norway",35126976,3.41617675845136e-07
"NO",2010,"agriculture-and-food-security","Norway",87799343,"Norway",87799339,4.55584274702374e-08
"NO",2010,"banking-and-business","Norway",59612392,"Norway",59612433,-6.87776460974758e-07
"NO",2010,"debt-relief","Norway",12945240,"Norway",12945239,7.72484712527539e-08
"NO",2010,"education","Norway",207907998,"Norway",207907985,6.25276570649293e-08
"NO",2010,"environment","Norway",282771575,"Norway",282771507,2.40476787668633e-07
"NO",2010,"general-budget-support","Norway",140157910,"Norway",140157860,3.56740479363598e-07
"NO",2010,"governance-security-and-civil-society","Norway",504939637,,,
"NO",2010,"health","Norway",155256568,"Norway",155256617,-3.15606615753609e-07
"NO",2010,"humanitarian","Norway",239521768,"Norway",239521825,-2.37974195314056e-07
"NO",2010,"industry-and-trade","Norway",59425161,"Norway",59425155,1.009673326758e-07
"NO",2010,"infrastructure","Norway",132966595,"Norway",132966543,3.91075668290972e-07
"NO",2010,"other","Norway",645427937,"Norway",645427268,1.03652160318558e-06
"NO",2010,"other-social-services","Norway",63160824,"Norway",63160827,-4.74977970521727e-08
"NO",2010,"water-and-sanitation","Norway",39919371,"Norway",39919367,1.00201979635401e-07
"NO",2011,"agriculture-and-food-security","Norway",86213631,"Norway",86213626,5.79954695899673e-08
"NO",2011,"banking-and-business","Norway",116193989,"Norway",116194030,-3.52858184428112e-07
"NO",2011,"debt-relief","Norway",14840810,"Norway",14840808,1.34763533796336e-07
"NO",2011,"education","Norway",184253546,"Norway",184253484,3.36492845570527e-07
"NO",2011,"environment","Norway",204761651,"Norway",204761585,3.22325980854687e-07
"NO",2011,"general-budget-support","Norway",106122550,"Norway",106122678,-1.20615269798926e-06
"NO",2011,"governance-security-and-civil-society","Norway",479470619,,,
"NO",2011,"health","Norway",147944337,"Norway",147944290,3.17687050096416e-07
"NO",2011,"humanitarian","Norway",256270734,"Norway",256270719,5.85318493683325e-08
"NO",2011,"industry-and-trade","Norway",61751102,"Norway",61751084,2.91492773562963e-07
"NO",2011,"infrastructure","Norway",191281202,"Norway",191281129,3.81637083032329e-07
"NO",2011,"other","Norway",506707694,"Norway",506707502,3.78916685524801e-07
"NO",2011,"other-social-services","Norway",56686483,"Norway",56686451,5.64508473739674e-07
"NO",2011,"water-and-sanitation","Norway",15711205,"Norway",15711204,6.36488417024665e-08
"NO",2012,"agriculture-and-food-security","Norway",98464823,"Norway",98464824,-1.01559112130837e-08
"NO",2012,"banking-and-business","Norway",80992136,"Norway",80992100,4.44487598153974e-07
"NO",2012,"debt-relief","Norway",14485140,"Norway",14485140,0
"NO",2012,"education","Norway",190154685,"Norway",190154700,-7.8883147159903e-08
"NO",2012,"environment","Norway",308936865,"Norway",308936791,2.39531141743152e-07
"NO",2012,"general-budget-support","Norway",76801650,"Norway",76801630,2.60411071897544e-07
"NO",2012,"governance-security-and-civil-society","Norway",457388356,,,
"NO",2012,"health","Norway",146683893,"Norway",146683873,1.36347622025549e-07
"NO",2012,"humanitarian","Norway",229505370,"Norway",229505287,3.61647311346135e-07
"NO",2012,"industry-and-trade","Norway",57565807,"Norway",57565795,2.08457079390896e-07
"NO",2012,"infrastructure","Norway",251168810,"Norway",251168801,3.58324745815374e-08
"NO",2012,"other","Norway",497108943,"Norway",497109158,-4.3250076875e-07
"NO",2012,"other-social-services","Norway",47946569,"Norway",47946558,2.29422046862206e-07
"NO",2012,"water-and-sanitation","Norway",19671697,"Norway",19671687,5.08344552073977e-07
"NO",2013,"agriculture-and-food-security","Norway",136926765,"Norway",136926791,-1.8988252588893e-07
"NO",2013,"banking-and-business","Norway",87527682,"Norway",87527707,-2.85623924097522e-07
"NO",2013,"debt-relief","Norway",15990728,"Norway",15990719,5.62826157758421e-07
"NO",2013,"education","Norway",198274829,"Norway",198274841,-6.05220544661269e-08
"NO",2013,"environment","Norway",646808432,"Norway",646808946,-7.94671149246861e-07
"NO",2013,"general-budget-support","Norway",56239340,"Norway",56239348,-1.42249180022383e-07
"NO",2013,"governance-security-and-civil-society","Norway",509133932,,,
"NO",2013,"health","Norway",212417858,"Norway",212417836,1.0356944659521e-07
"NO",2013,"humanitarian","Norway",289739265,"Norway",289739345,-2.76110315942163e-07
"NO",2013,"industry-and-trade","Norway",51365162,"Norway",51365176,-2.72558275977013e-07
"NO",2013,"infrastructure","Norway",160671502,"Norway",160671501,6.22387907968894e-09
"NO",2013,"other","Norway",523329535,"Norway",523329011,1.00128115249676e-06
"NO",2013,"other-social-services","Norway",62072287,"Norway",62072284,4.83307470208082e-08
"NO",2013,"water-and-sanitation","Norway",22254505,"Norway",22254510,-2.24673611028419e-07
"NO",2014,"agriculture-and-food-security","Norway",107256142,"Norway",107256129,1.21205180025961e-07
"NO",2014,"banking-and-business","Norway",158699196,"Norway",158698722,2.98678261734861e-06
"NO",2014,"debt-relief","Norway",13159653,"Norway",13159648,3.79949228144541e-07
"NO",2014,"education","Norway",210122657,"Norway",210122646,5.2350375523759e-08
"NO",2014,"environment","Norway",437141879,"Norway",437141775,2.37909029072916e-07
"NO",2014,"general-budget-support","Norway",47932340,"Norway",47932301,8.13646903113848e-07
"NO",2014,"governance-security-and-civil-society","Norway",483311888,,,
"NO",2014,"health","Norway",223380615,"Norway",223380636,-9.40099479983973e-08
"NO",2014,"humanitarian","Norway",324909550,"Norway",324909501,1.50811202687025e-07
"NO",2014,"industry-and-trade","Norway",47857710,"Norway",47857693,3.55219670978825e-07
"NO",2014,"infrastructure","Norway",144073158,"Norway",144073200,-2.9151856309001e-07
"NO",2014,"other","Norway",543389631,"Norway",543389860,-4.21428726158376e-07
"NO",2014,"other-social-services","Norway",52748699,"Norway",52748696,5.68734406131988e-08
"NO",2014,"water-and-sanitation","Norway",27337505,"Norway",27337546,-1.49977110200803e-06
"NO",2015,"agriculture-and-food-security","Norway",106842181,"Norway",106842218,-3.46305173234904e-07
"NO",2015,"banking-and-business","Norway",188073822,"Norway",188073475,1.84502019637799e-06
"NO",2015,"debt-relief","Norway",16520947,"Norway",16520970,-1.39217201036583e-06
"NO",2015,"education","Norway",295443698,"Norway",295443693,1.69236982675461e-08
"NO",2015,"environment","Norway",385438676,"Norway",385438549,3.29494697620848e-07
"NO",2015,"general-budget-support","Norway",48894260,"Norway",48894313,-1.08397182000505e-06
"NO",2015,"governance-security-and-civil-society","Norway",487997393,,,
"NO",2015,"health","Norway",221863565,"Norway",221863601,-1.62261883784298e-07
"NO",2015,"humanitarian","Norway",381162449,"Norway",381162354,2.49237563273186e-07
"NO",2015,"industry-and-trade","Norway",48183228,"Norway",48183217,2.28295206788553e-07
"NO",2015,"infrastructure","Norway",114461238,"Norway",114461250,-1.04838984879755e-07
"NO",2015,"other","Norway",799580289,"Norway",799580364,-9.3799210700653e-08
"NO",2015,"other-social-services","Norway",45792127,"Norway",45792133,-1.31026890277449e-07
"NO",2015,"water-and-sanitation","Norway",24387023,"Norway",24387016,2.87037905364669e-07
"NO",2016,"agriculture-and-food-security","Norway",80713903,"Norway",80713885,2.23009906979718e-07
"NO",2016,"banking-and-business","Norway",186439022,"Norway",186439211,-1.01373627673288e-06
"NO",2016,"debt-relief","Norway",17879350,"Norway",17879364,-7.83026228582135e-07
"NO",2016,"education","Norway",378824241,"Norway",378824191,1.3198732971262e-07
"NO",2016,"environment","Norway",352979963,"Norway",352979985,-6.23264839539915e-08
"NO",2016,"general-budget-support","Norway",27975500,"Norway",27975524,-8.57893513967579e-07
"NO",2016,"governance-security-and-civil-society","Norway",433458779,,,
"NO",2016,"health","Norway",220770625,"Norway",220770568,2.58186522776751e-07
"NO",2016,"humanitarian","Norway",447339282,"Norway",447339157,2.79429965195858e-07
"NO",2016,"industry-and-trade","Norway",33252009,"Norway",33252011,-6.01467419224291e-08
"NO",2016,"infrastructure","Norway",83033973,"Norway",83034041,-8.18941904658711e-07
"NO",2016,"other","Norway",1137044692,"Norway",1137045057,-3.21007610842442e-07
"NO",2016,"other-social-services","Norway",48318241,"Norway",48318233,1.65568941137572e-07
"NO",2016,"water-and-sanitation","Norway",25924777,"Norway",25924778,-3.85731379675898e-08
"nordic-dev-fund",2009,"debt-relief","Nordic Development Fund [NDF]",5982618,,,
"nordic-dev-fund",2009,"other","Nordic Development Fund [NDF]",66205708,,,
"nordic-dev-fund",2010,"debt-relief","Nordic Development Fund [NDF]",4389587,,,
"nordic-dev-fund",2010,"environment","Nordic Development Fund [NDF]",7459260,,,
"nordic-dev-fund",2010,"infrastructure","Nordic Development Fund [NDF]",2747492,,,
"nordic-dev-fund",2010,"other","Nordic Development Fund [NDF]",46412217,,,
"nordic-dev-fund",2011,"debt-relief","Nordic Development Fund [NDF]",1913732,,,
"nordic-dev-fund",2011,"environment","Nordic Development Fund [NDF]",15340183,,,
"nordic-dev-fund",2011,"humanitarian","Nordic Development Fund [NDF]",24615,,,
"nordic-dev-fund",2011,"infrastructure","Nordic Development Fund [NDF]",5053490,,,
"nordic-dev-fund",2011,"other","Nordic Development Fund [NDF]",35085202,,,
"nordic-dev-fund",2011,"water-and-sanitation","Nordic Development Fund [NDF]",4307659,,,
"nordic-dev-fund",2012,"banking-and-business","Nordic Development Fund [NDF]",3495080,,,
"nordic-dev-fund",2012,"debt-relief","Nordic Development Fund [NDF]",1609438,,,
"nordic-dev-fund",2012,"environment","Nordic Development Fund [NDF]",13863816,,,
"nordic-dev-fund",2012,"humanitarian","Nordic Development Fund [NDF]",106440,,,
"nordic-dev-fund",2012,"infrastructure","Nordic Development Fund [NDF]",11055755,,,
"nordic-dev-fund",2012,"other","Nordic Development Fund [NDF]",20700424,,,
"nordic-dev-fund",2013,"agriculture-and-food-security","Nordic Development Fund [NDF]",5802545,,,
"nordic-dev-fund",2013,"banking-and-business","Nordic Development Fund [NDF]",4187910,,,
"nordic-dev-fund",2013,"debt-relief","Nordic Development Fund [NDF]",1626052,,,
"nordic-dev-fund",2013,"environment","Nordic Development Fund [NDF]",10170633,,,
"nordic-dev-fund",2013,"humanitarian","Nordic Development Fund [NDF]",82906,,,
"nordic-dev-fund",2013,"infrastructure","Nordic Development Fund [NDF]",12370356,,,
"nordic-dev-fund",2013,"other","Nordic Development Fund [NDF]",9614607,,,
"nordic-dev-fund",2014,"agriculture-and-food-security","Nordic Development Fund [NDF]",4763810,,,
"nordic-dev-fund",2014,"debt-relief","Nordic Development Fund [NDF]",828101,,,
"nordic-dev-fund",2014,"environment","Nordic Development Fund [NDF]",423755,,,
"nordic-dev-fund",2014,"humanitarian","Nordic Development Fund [NDF]",552723,,,
"nordic-dev-fund",2014,"infrastructure","Nordic Development Fund [NDF]",14679743,,,
"nordic-dev-fund",2014,"other","Nordic Development Fund [NDF]",15512471,,,
"nordic-dev-fund",2014,"water-and-sanitation","Nordic Development Fund [NDF]",7761892,,,
"nordic-dev-fund",2015,"agriculture-and-food-security","Nordic Development Fund [NDF]",5522150,,,
"nordic-dev-fund",2015,"banking-and-business","Nordic Development Fund [NDF]",4417720,,,
"nordic-dev-fund",2015,"environment","Nordic Development Fund [NDF]",2129904,,,
"nordic-dev-fund",2015,"governance-security-and-civil-society","Nordic Development Fund [NDF]",552215,,,
"nordic-dev-fund",2015,"humanitarian","Nordic Development Fund [NDF]",5947289,,,
